Ensembl_ID,GeneSymbol,Description,EntrezID,Biotype,Human_Ensembl_ID,Human_GeneSymbol,Human_Entrez_ID,Tibia_activity,Tibia_mean_FPKM,Femur_activity,Femur_mean_FPKM,Humerus_activity,Humerus_mean_FPKM,Active_tissue_number,InVitro_active_osteocytes,LaserCaptured_active_osteocytes,CollagenaseDigested_active_osteocytes,Female4_activity,Female4_mean_FPKM,Female10_activity,Female10_mean_FPKM,Female16_activity,Female16_mean_FPKM,Female26_activity,Female26_mean_FPKM,Male4_activity,Male4_mean_FPKM,Male10_activity,Male10_mean_FPKM,Male16_activity,Male16_mean_FPKM,Male26_activity,Male26_mean_FPKM,Skeletal_maturation_cluster,Skeletal_maturation_cluster_corr,Skeletal_maturation_cluster_corr_pval,Osteocyte_activity,Osteocyte_mean_FPKM,Osteocyte_marrow_activity,Osteocyte_marrow_mean_FPKM,LFC,LFC_CI_Upper,LFC_CI_Lower,Above_threshold,Ayturk_muscle,Ayturk_marrow,Ayturk_blood,Ayturk_contaminant,Osteocyte_transcriptome,Osteocyte_transcriptome_signature,Total_gene_universe,Osteocyte_Tau,Skeletal_GO_Term,Skeletal_MP_Term,Skeletal_annotation,IDGSW3_Day3_mean_CPM,IDGSW3_Day14_mean_CPM,IDGSW3_Day35_mean_CPM,IDGSW3_cluster,OBCD_phenotype
ENSMUSG00000038702,Dsel,dermatan sulfate epimerase-like [Source:MGI Symbol;Acc:MGI:2442948],319901,protein_coding,ENSG00000171451,DSEL,92126,8,9.04625,8,8.2575,8,9.97,11,TRUE,FALSE,TRUE,5,12.604,5,10.872,5,9.022,5,9.112,5,12.39,5,10.606,5,7.566,5,9.902,black,0.9378084,4.74E-19,5,11.262,5,1.408,2.848585,3.187175,2.509995,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.7,NA,FALSE,FALSE,3516.33,3884,2014.33,Early expression,FALSE
ENSMUSG00000053110,Yap1,yes-associated protein 1 [Source:MGI Symbol;Acc:MGI:103262],22601,protein_coding,ENSG00000137693,YAP1,10413,8,21.27625,8,17.40625,8,19.84625,12,TRUE,FALSE,TRUE,5,23.662,5,23.842,5,22.432,5,20.676,5,23.436,5,24.014,5,21.73,5,23.936,black,0.9369712,6.06E-19,5,23.158,5,3.202,3.057955,3.284184,2.831725,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.266,NA,FALSE,FALSE,2325.67,2665.33,1156.67,Early expression,FALSE
ENSMUSG00000020256,Aldh1l2,"aldehyde dehydrogenase 1 family, member L2 [Source:MGI Symbol;Acc:MGI:2444680]",216188,protein_coding,ENSG00000136010,ALDH1L2,160428,8,10.7275,8,9.83625,8,7.97625,7,TRUE,FALSE,TRUE,5,24.47,5,11.762,5,8.17,5,7.394,5,27.422,5,10.138,5,7.284,5,6.794,brown,0.9365771,6.80E-19,5,8.46,3,0.77,3.40875,4.306286,2.511214,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.833,NA,FALSE,FALSE,604,858.67,10933,Maturation,FALSE
ENSMUSG00000033295,Ptprf,"protein tyrosine phosphatase, receptor type, F [Source:MGI Symbol;Acc:MGI:102695]",19268,protein_coding,ENSG00000142949,PTPRF,5792,8,20.28125,8,15.86125,8,19.65,10,TRUE,TRUE,TRUE,5,23.016,5,19.9,5,20.172,5,19.832,5,23.718,5,21.792,5,18.638,5,19.074,black,0.9359805,8.08E-19,5,21.806,5,2.95,2.846022,3.062986,2.629058,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.394,NA,FALSE,FALSE,1047.67,1791,348.67,Early expression,FALSE
ENSMUSG00000036667,Fam115a,"family with sequence similarity 115, member A [Source:MGI Symbol;Acc:MGI:1914665]",NA,protein_coding,ENSG00000198420,TCAF1,9747,8,10.35,8,8.675,8,10.55125,12,TRUE,TRUE,TRUE,5,15.396,5,12.204,5,11.346,5,9.692,5,14.418,5,11.178,5,9.374,5,10.286,black,0.9356842,8.80E-19,5,9.662,5,1.86,2.334189,2.690871,1.977507,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.254,NA,FALSE,FALSE,3266.67,5351,1966.67,Maturation,FALSE
ENSMUSG00000030770,Parva,"parvin, alpha [Source:MGI Symbol;Acc:MGI:1931144]",57342,protein_coding,ENSG00000197702,PARVA,55742,8,23.44125,8,18.65,8,21.33,12,TRUE,TRUE,TRUE,5,27.514,5,26.292,5,25.378,5,20.726,5,25.458,5,26.646,5,22.126,5,22.618,black,0.9348791,1.11E-18,5,23.14,5,3.74,2.640149,2.948925,2.331373,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.138,NA,FALSE,FALSE,4651,4665.33,2361.33,Early expression,FALSE
ENSMUSG00000041592,Sdk2,sidekick homolog 2 (chicken) [Source:MGI Symbol;Acc:MGI:2443847],237979,protein_coding,ENSG00000069188,SDK2,54549,8,24.995,8,23.10875,8,24.63125,6,TRUE,FALSE,TRUE,5,35.14,5,29.23,5,25.408,5,23.702,5,34.478,5,26.096,5,22.178,5,18.258,brown,0.9347451,1.15E-18,5,29.866,5,2.56,3.252824,3.50374,3.001908,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.938,NA,FALSE,FALSE,0.67,0,27.33,Maturation,FALSE
ENSMUSG00000010830,Kdelr3,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3 [Source:MGI Symbol;Acc:MGI:2145953],105785,protein_coding,ENSG00000100196,KDELR3,11015,8,36.2575,8,31.96,8,29.90625,9,TRUE,TRUE,TRUE,5,58.118,5,45.34,5,32.32,5,23.31,5,65.262,5,36.438,5,23.012,5,16.912,brown,0.9339121,1.45E-18,5,31.568,5,2.992,3.412665,4.175789,2.649541,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.796,NA,FALSE,FALSE,1250.67,1589.67,2936.33,Maturation,FALSE
ENSMUSG00000061410,Zcchc14,"zinc finger, CCHC domain containing 14 [Source:MGI Symbol;Acc:MGI:2159407]",142682,protein_coding,ENSG00000140948,ZCCHC14,23174,8,35.56625,8,28.34125,8,32.72,12,TRUE,TRUE,TRUE,5,44.79,5,34.376,5,32.272,5,31.204,5,37.56,5,36.012,5,33.77,5,34.038,black,0.9330987,1.82E-18,5,31.856,5,6.654,2.672472,2.866865,2.478079,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.398,NA,FALSE,FALSE,1405.33,2494,907.33,Maturation,TRUE
ENSMUSG00000039953,Clstn1,calsyntenin 1 [Source:MGI Symbol;Acc:MGI:1929895],65945,protein_coding,ENSG00000171603,CLSTN1,22883,8,20.79125,8,17.7775,8,20.36625,12,TRUE,TRUE,TRUE,5,21.218,5,24.346,5,21.174,5,20.392,5,19.86,5,25.656,5,22.624,5,28.188,pink,0.9328301,1.96E-18,5,24.394,5,6.674,1.956938,2.15153,1.762345,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.142,NA,FALSE,FALSE,1004.33,1253.67,484,Early expression,FALSE
ENSMUSG00000056427,Slit3,slit homolog 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:1315202],20564,protein_coding,ENSG00000184347,SLIT3,6586,8,60.1825,8,45.25375,8,55.88,11,TRUE,FALSE,TRUE,5,63.148,5,55.92,5,58.378,5,51.848,5,62.632,5,60.1,5,50.77,5,54.2,black,0.9311154,3.11E-18,5,69.554,5,7.096,3.323267,3.487164,3.159371,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.742,NA,FALSE,FALSE,3116.67,2536.33,1899.67,Early expression,FALSE
ENSMUSG00000029661,Col1a2,"collagen, type I, alpha 2 [Source:MGI Symbol;Acc:MGI:88468]",12843,protein_coding,ENSG00000164692,COL1A2,1278,8,10117.8,8,8596.36,8,7417.214,12,TRUE,TRUE,TRUE,5,16323.24,5,10447.56,5,6935.298,5,5540.944,5,16286.26,5,8860.248,5,6646.862,5,3725.1,brown,0.9306595,3.51E-18,5,7642.946,5,661.638,3.505795,4.039763,2.971827,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.342,GO:0001501,TRUE,TRUE,184303.7,163288.7,549764.3,Maturation,FALSE
ENSMUSG00000031503,Col4a2,"collagen, type IV, alpha 2 [Source:MGI Symbol;Acc:MGI:88455]",12827,protein_coding,ENSG00000134871,COL4A2,1284,8,41.19625,8,30.12625,8,32.61125,12,TRUE,TRUE,TRUE,5,96.234,5,50.792,5,46.752,5,44.082,5,93.918,5,56.428,5,44.618,5,43.998,black,0.9304722,3.69E-18,5,41.48,5,6.826,2.696687,3.051782,2.341592,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.221,NA,FALSE,FALSE,7501.33,6055.67,2826,Early expression,FALSE
ENSMUSG00000075588,Hoxb2,homeobox B2 [Source:MGI Symbol;Acc:MGI:96183],103889,protein_coding,ENSG00000173917,HOXB2,3212,8,1.24,8,2.485,8,8.05,7,FALSE,FALSE,FALSE,5,17.238,5,9.152,5,8.742,5,6.612,5,18.882,5,9.938,5,7.924,5,6.394,brown,0.9303327,3.83E-18,5,8.484,4,0.78,3.413146,4.238365,2.587927,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.219,"GO:0048704, GO:0048705",TRUE,TRUE,0,0,0,Maturation,FALSE
ENSMUSG00000038074,Fkbp14,FK506 binding protein 14 [Source:MGI Symbol;Acc:MGI:2387639],231997,protein_coding,ENSG00000106080,FKBP14,55033,8,14.755,8,12.66125,8,13.34625,12,TRUE,FALSE,TRUE,5,28.286,5,21.078,5,14.688,5,11.286,5,27.78,5,15.936,5,10.016,5,9.078,brown,0.9302048,3.96E-18,5,12.61,5,2.468,2.571207,3.095286,2.047129,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.381,NA,FALSE,FALSE,2104.33,3388.33,3506,Maturation,FALSE
ENSMUSG00000022098,Bmp1,bone morphogenetic protein 1 [Source:MGI Symbol;Acc:MGI:88176],12153,protein_coding,ENSG00000168487,BMP1,649,8,103.6488,8,91.15125,8,93.245,12,TRUE,TRUE,TRUE,5,146.79,5,99.054,5,91.334,5,78.414,5,141.478,5,93.376,5,82.27,5,64.074,brown,0.9300604,4.12E-18,5,95.366,5,10.56,3.1815,3.522805,2.840196,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.367,"GO:0001503, GO:0051216, GO:0061036",TRUE,TRUE,1730.33,1879,2055.67,Maturation,FALSE
ENSMUSG00000001506,Col1a1,"collagen, type I, alpha 1 [Source:MGI Symbol;Acc:MGI:88467]",12842,protein_coding,ENSG00000108821,COL1A1,1277,8,16934.8275,8,14766.985,8,12248.915,12,TRUE,TRUE,TRUE,5,27661.466,5,16985.34,5,11178.554,5,8741.392,5,28521.222,5,14686.49,5,10824.794,5,5890.888,brown,0.929860684,4.34E-18,5,13309.156,5,1119.728,3.555302529,4.126263907,2.984341151,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.525,"GO:0001501, GO:0001649, GO:0001957, GO:0001958, GO:0048705, GO:0060346, GO:0060351, GO:0048706, GO:0001503",TRUE,TRUE,32771.67,19061,78691.67,Maturation,FALSE
ENSMUSG00000021318,Gli3,GLI-Kruppel family member GLI3 [Source:MGI Symbol;Acc:MGI:95729],14634,protein_coding,ENSG00000106571,GLI3,2737,8,8.2425,8,6.73875,8,7.8275,6,TRUE,FALSE,TRUE,5,14.332,5,9.462,5,10.796,5,6.74,5,13.952,5,10.592,5,7.126,5,7.85,black,0.9298459,4.36E-18,5,7.642,5,1.16,2.722284,3.155417,2.28915,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.95,"GO:0030326, GO:0032332, GO:0035108, GO:0042733, GO:0045669, GO:0048704, GO:0060364, GO:0060366, GO:0060367, GO:0060173",TRUE,TRUE,939.67,833,251.67,Early expression,FALSE
ENSMUSG00000019539,Rcn3,"reticulocalbin 3, EF-hand calcium binding domain [Source:MGI Symbol;Acc:MGI:1277122]",NA,protein_coding,ENSG00000142552,RCN3,57333,8,184.0613,8,171.215,8,179.1925,12,TRUE,TRUE,TRUE,5,285.482,5,210.2,5,187.706,5,152.166,5,291.438,5,185.774,5,151.894,5,142.806,brown,0.9297114,4.51E-18,5,172.266,5,23.938,2.846526,3.150842,2.542209,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.467,NA,FALSE,FALSE,15383.33,17341.33,21826.33,Maturation,FALSE
ENSMUSG00000063160,Numbl,numb-like [Source:MGI Symbol;Acc:MGI:894702],18223,protein_coding,ENSG00000105245,NUMBL,9253,8,10.1575,8,8.65,8,9.10125,11,TRUE,FALSE,FALSE,5,14.096,5,11.422,5,10.064,5,8.602,5,14.158,5,13,5,10.498,5,10.13,black,0.9292363,5.11E-18,5,10.324,5,2.144,2.362148,2.741322,1.982973,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.513,NA,FALSE,FALSE,923.3,1253.67,791.64,Maturation,FALSE
ENSMUSG00000060284,Sp7,Sp7 transcription factor 7 [Source:MGI Symbol;Acc:MGI:2153568],170574,protein_coding,ENSG00000170374,,121340,8,83.0325,8,73.98375,8,76.66375,2,TRUE,FALSE,TRUE,5,87.036,5,70.334,5,69.57,5,62.46,5,92.048,5,64.19,5,59.538,5,51.522,brown,0.928593,6.03E-18,5,85.06,5,6.154,3.809387,4.141979,3.476795,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,GO:0001649,TRUE,TRUE,228.33,137,1746.33,Maturation,FALSE
ENSMUSG00000024304,Cdh2,cadherin 2 [Source:MGI Symbol;Acc:MGI:88355],12558,protein_coding,ENSG00000170558,CDH2,1000,8,73.51625,8,73.15125,8,67.4525,11,TRUE,TRUE,TRUE,5,91.082,5,68.888,5,57.83,5,49.42,5,89.088,5,62.542,5,52.32,5,32.29,brown,0.9264144,1.05E-17,5,56.616,5,8.072,2.768412,3.246026,2.290797,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.433,NA,FALSE,FALSE,4089,2548.67,4970,Maturation,FALSE
ENSMUSG00000070565,Rasal2,RAS protein activator like 2 [Source:MGI Symbol;Acc:MGI:2443881],226525,protein_coding,ENSG00000075391,RASAL2,9462,8,12.3375,8,9.58375,8,11.635,12,TRUE,FALSE,TRUE,5,15.054,5,14.862,5,13.18,5,11.226,5,14.598,5,17.252,5,12.082,5,14.414,black,0.9260593,1.14E-17,5,12.288,5,2.778,1.99488,2.22302,1.766741,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.569,NA,FALSE,FALSE,1955.33,2419.67,874.67,Early expression,FALSE
ENSMUSG00000001270,Ckb,"creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]",12709,protein_coding,ENSG00000166165,CKB,1152,8,87.4775,8,99.16625,8,78.74,12,TRUE,TRUE,TRUE,5,184.224,5,120.94,5,151.764,5,156.69,5,168.984,5,86.172,5,81.418,5,81.99,magenta,0.925967425,1.17E-17,5,96.25,5,20.348,2.216573126,2.582623006,1.850523247,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.137,NA,FALSE,FALSE,283.01,247.96,1041.65,Maturation,FALSE
ENSMUSG00000006651,Aplp1,amyloid beta (A4) precursor-like protein 1 [Source:MGI Symbol;Acc:MGI:88046],11803,protein_coding,ENSG00000105290,APLP1,333,8,2.445,8,2.3275,8,3.34875,10,TRUE,FALSE,TRUE,5,6.994,5,4.68,5,3.752,5,2.842,5,7.35,5,5.55,5,3.248,5,3.38,black,0.9256294,1.27E-17,5,4.2,0,0.194,4.330777,5.06322,3.598334,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.118,NA,FALSE,FALSE,72.33,156,222.67,Maturation,FALSE
ENSMUSG00000034675,Dbn1,drebrin 1 [Source:MGI Symbol;Acc:MGI:1931838],56320,protein_coding,ENSG00000113758,DBN1,1627,8,10.08875,8,8.03125,8,10.29375,11,TRUE,FALSE,TRUE,5,17.942,5,13.514,5,12.808,5,8.684,5,21.058,5,13.552,5,9.566,5,10.66,black,0.9256472,1.27E-17,5,11.008,5,1.408,3.043313,3.482058,2.604568,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.291,NA,TRUE,TRUE,652,969.67,479.67,Maturation,FALSE
ENSMUSG00000024501,Dpysl3,dihydropyrimidinase-like 3 [Source:MGI Symbol;Acc:MGI:1349762],22240,protein_coding,ENSG00000113657,DPYSL3,1809,8,74.4175,8,62.735,8,74.80125,11,TRUE,FALSE,TRUE,5,88.358,5,84.36,5,71.468,5,54.578,5,90.906,5,84.922,5,56.95,5,57.912,black,0.9252395,1.40E-17,5,73.606,5,9.614,2.864784,3.115103,2.614465,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.608,NA,FALSE,FALSE,2611,7381.67,3486.33,Maturation,FALSE
ENSMUSG00000080115,Mettl21b,methyltransferase like 21B [Source:MGI Symbol;Acc:MGI:3645330],100504608,protein_coding,ENSG00000123427,EEF1AKMT3,25895,8,1.90375,8,1.97875,8,1.74125,1,TRUE,FALSE,FALSE,5,2.914,5,1.81,5,1.106,5,1.314,5,3.356,5,1.518,4,0.91,3,0.558,brown,0.9252522,1.40E-17,5,1.58,0,0.204,3.661149,5.163356,2.158941,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,NA,FALSE,FALSE,7.22,19.3,53.03,Maturation,FALSE
ENSMUSG00000033763,Mtss1l,metastasis suppressor 1-like [Source:MGI Symbol;Acc:MGI:3039591],244654,protein_coding,ENSG00000132613,MTSS1L,92154,8,43.7675,8,35.85875,8,41.1475,12,TRUE,FALSE,FALSE,5,48.218,5,44.416,5,41.618,5,29.86,5,50.982,5,45.642,5,36.032,5,40.778,black,0.9245847,1.64E-17,5,44.202,5,10.452,2.055528,2.374265,1.736792,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.306,NA,FALSE,FALSE,1825.33,2440.33,2959,Maturation,TRUE
ENSMUSG00000034463,Scara3,"scavenger receptor class A, member 3 [Source:MGI Symbol;Acc:MGI:2444418]",219151,protein_coding,ENSG00000168077,SCARA3,51435,8,46.0075,8,30.7275,8,37.875,11,TRUE,FALSE,TRUE,5,67.272,5,50.522,5,39.556,5,27.62,5,66.514,5,48.276,5,33.426,5,33.228,black,0.9243691,1.73E-17,5,39.048,5,5.292,2.856705,3.199902,2.513509,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.778,NA,FALSE,FALSE,2796.33,5637.33,1590,Maturation,FALSE
ENSMUSG00000033565,Rbfox2,"RNA binding protein, fox-1 homolog (C. elegans) 2 [Source:MGI Symbol;Acc:MGI:1933973]",93686,protein_coding,ENSG00000100320,RBFOX2,23543,8,27.02125,8,21.8125,8,24.74,12,TRUE,FALSE,TRUE,5,28.838,5,26.756,5,26.772,5,25.494,5,30.568,5,25.64,5,23.632,5,24.292,black,0.9240813,1.86E-17,5,27.894,5,2.606,3.585715,3.807306,3.364123,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.243,NA,FALSE,FALSE,7563.67,13141.33,5105.67,Maturation,FALSE
ENSMUSG00000054976,Nyap2,neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2 [Source:MGI Symbol;Acc:MGI:2443135],241134,protein_coding,ENSG00000144460,NYAP2,57624,8,1.96125,8,2.06125,8,1.77,3,FALSE,FALSE,FALSE,5,4.27,5,3.152,5,3.834,5,4.758,5,3.296,5,1.752,5,1.622,5,1.884,magenta,0.9236205,2.07E-17,5,1.8,0,0.292,2.681795,3.442859,1.92073,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.401,NA,FALSE,FALSE,0,0.33,1.67,Maturation,FALSE
ENSMUSG00000034573,Ptpn13,"protein tyrosine phosphatase, non-receptor type 13 [Source:MGI Symbol;Acc:MGI:103293]",19249,protein_coding,ENSG00000163629,PTPN13,5783,8,30.22375,8,20.48125,8,26.49125,9,TRUE,FALSE,TRUE,5,34.574,5,32.024,5,27.798,5,21.548,5,29.468,5,30.824,5,24.428,5,27.964,black,0.9235363,2.12E-17,5,25.686,5,4.778,2.440153,2.695299,2.185007,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.75,NA,FALSE,FALSE,4578.67,6321.67,3526.67,Maturation,FALSE
ENSMUSG00000038400,Pmepa1,"prostate transmembrane protein, androgen induced 1 [Source:MGI Symbol;Acc:MGI:1929600]",65112,protein_coding,ENSG00000124225,PMEPA1,56937,8,24.95,8,19.23375,8,24.1075,11,TRUE,TRUE,TRUE,5,31.29,5,25.3,5,21.938,5,21.57,5,30.016,5,24.346,5,18.968,5,23.002,black,0.9231985,2.29E-17,5,28.938,5,2.614,3.527169,3.789198,3.265139,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.345,NA,FALSE,FALSE,1223.33,4023.33,1055.33,Maturation,FALSE
ENSMUSG00000028766,Alpl,"alkaline phosphatase, liver/bone/kidney [Source:MGI Symbol;Acc:MGI:87983]",11647,protein_coding,ENSG00000162551,ALPL,249,8,202.2575,8,164.885,8,193.32,12,TRUE,TRUE,TRUE,5,356.954,5,275.288,5,251.134,5,206.768,5,357.028,5,250.78,5,164.212,5,160.524,brown,0.9232076,2.29E-17,5,223.444,5,16.8,3.730329,4.057913,3.402745,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.508,"GO:0001958, GO:0001649",TRUE,TRUE,3968.33,1668,22326,Maturation,FALSE
ENSMUSG00000004473,Clec11a,"C-type lectin domain family 11, member a [Source:MGI Symbol;Acc:MGI:1298219]",20256,protein_coding,ENSG00000105472,CLEC11A,6320,8,51.935,8,37.94625,8,49.745,8,TRUE,TRUE,TRUE,5,76.138,5,71.094,5,64.25,5,39.672,5,73.958,5,71.09,5,46.12,5,54.108,black,0.920758676,4.07E-17,5,47.928,5,4.89,3.279653128,3.725262026,2.83404423,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.875,NA,TRUE,TRUE,6941,5888.33,5828,Maturation,FALSE
ENSMUSG00000001119,Col6a1,"collagen, type VI, alpha 1 [Source:MGI Symbol;Acc:MGI:88459]",12833,protein_coding,ENSG00000142156,COL6A1,1291,8,82.7175,8,57.7625,8,76.06875,12,TRUE,TRUE,TRUE,5,225.018,5,171.488,5,130.89,5,81.364,5,239.628,5,165.614,5,75.244,5,94.46,black,0.92037114,4.45E-17,5,77.816,5,13.236,2.54835003,2.835228476,2.261471584,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.367,GO:0001649,FALSE,TRUE,46963,40422.33,26258,Early expression,FALSE
ENSMUSG00000018672,Copz2,"coatomer protein complex, subunit zeta 2 [Source:MGI Symbol;Acc:MGI:1929008]",56358,protein_coding,ENSG00000005243,COPZ2,51226,8,77.44375,8,72.0125,8,71.2425,12,TRUE,TRUE,TRUE,5,103.82,5,74.588,5,58.392,5,48.742,5,104.672,5,76.388,5,52.636,5,44.668,brown,0.9202372,4.58E-17,5,68.672,5,6.954,3.196218,3.654143,2.738293,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.292,NA,FALSE,FALSE,1673.67,1834.67,2785,Maturation,FALSE
ENSMUSG00000054196,Cthrc1,collagen triple helix repeat containing 1 [Source:MGI Symbol;Acc:MGI:1915838],68588,protein_coding,ENSG00000164932,CTHRC1,115908,8,38.36375,8,33.66625,8,32.575,7,TRUE,TRUE,TRUE,5,156.97,5,73.232,5,37.902,5,23.858,5,169.116,5,63.402,5,33.59,5,24.232,brown,0.9197415,5.13E-17,5,35.318,5,2.608,3.668112,4.822516,2.513709,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.778,"GO:0033690, GO:0043932, GO:0045669",TRUE,TRUE,188.33,410.33,2810.67,Maturation,FALSE
ENSMUSG00000043391,2510009E07Rik,RIKEN cDNA 2510009E07 gene [Source:MGI Symbol;Acc:MGI:1919440],72190,protein_coding,ENSG00000187068,C3orf70,285382,8,11.2475,8,9.5025,8,10.02125,12,TRUE,TRUE,TRUE,5,13.91,5,13.274,5,11.258,5,10.12,5,13.648,5,11.764,5,10.204,5,10.618,black,0.9195654,5.34E-17,5,9.968,5,2.238,2.162817,2.497221,1.828413,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.298,NA,FALSE,FALSE,628,1134,699,Maturation,FALSE
ENSMUSG00000027848,Olfml3,olfactomedin-like 3 [Source:MGI Symbol;Acc:MGI:1914877],99543,protein_coding,ENSG00000116774,OLFML3,56944,8,63.5125,8,46.15,8,57.88625,11,TRUE,TRUE,TRUE,5,76.13,5,63.08,5,47.756,5,37.064,5,74.702,5,61.09,5,43.47,5,45.94,black,0.9193576,5.60E-17,5,51.394,5,7.902,2.689713,2.964084,2.415342,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.708,NA,FALSE,FALSE,18296,17805,18813.67,Maturation,FALSE
ENSMUSG00000011118,Panx3,pannexin 3 [Source:MGI Symbol;Acc:MGI:1918881],208098,protein_coding,ENSG00000154143,PANX3,116337,8,2.0575,8,2.62625,8,1.79,0,TRUE,FALSE,TRUE,5,5.482,5,2.122,5,2.89,5,2.132,5,6.47,5,1.582,5,1.48,5,1.038,brown,0.9193389,5.63E-17,5,2.172,0,0.276,2.757394,3.86904,1.645748,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,NA,FALSE,FALSE,106.67,10,6480.33,Maturation,FALSE
ENSMUSG00000041482,Piezo2,piezo-type mechanosensitive ion channel component 2 [Source:MGI Symbol;Acc:MGI:1918781],667742,protein_coding,ENSG00000154864,PIEZO2,63895,8,2.45,8,1.425,8,2.6425,7,TRUE,FALSE,FALSE,5,7.054,5,3.676,5,2.99,5,3.424,5,7.782,5,4.676,5,3.772,5,5.27,black,0.9192829,5.70E-17,5,3.234,0,0.298,3.719252,4.461358,2.977146,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.299,NA,FALSE,FALSE,435.67,843,121.67,Early expression,FALSE
ENSMUSG00000029185,Fam114a1,"family with sequence similarity 114, member A1 [Source:MGI Symbol;Acc:MGI:1915553]",68303,protein_coding,ENSG00000197712,FAM114A1,92689,8,34.3875,8,30.265,8,30.79375,12,TRUE,TRUE,TRUE,5,37.184,5,34.358,5,26.25,5,25.202,5,39.662,5,29.422,5,22.028,5,23.076,brown,0.9190137,6.06E-17,5,28.966,5,7.068,2.140152,2.441446,1.838859,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.574,NA,FALSE,FALSE,10798.67,13198.67,10971.33,Maturation,FALSE
